Business Name,Status,Address,City/State/Zip,Taxpayer ID,Location #,Permit Begin,Permit End
AGGIE INDOOR / OUTDOOR SERVICE,INACTIVE,2201 LAZY OAKS LN,"BRYAN, TX 77802",32007066841,00001,08/12/1996,09/30/1999
AGGIE INDOOR/OUTDOOR SERVICE,INACTIVE,2205 HILLSIDE DR,"BRYAN, TX 77802",32007066841,00002,10/01/1999,12/31/2006
AGGIE LAND BBQ,INACTIVE,2536 PINON CT,"BRYAN, TX 77802",32041669683,00001,07/01/2019,03/31/2020
"AGGIE MOM'S CLEANING, LLC",ACTIVE,4600 PARK HAVEN CIR,"BRYAN, TX 77802",32093686718,00002,04/01/2025,
AGGIE TAMALES,INACTIVE,3700 STILLMEADOW,"BRYAN, TX 77802",30116413409,00001,01/27/1995,08/16/1995
AGGIE WEAR,INACTIVE,2600 OSLER BLVD,"BRYAN, TX 77802",17423520075,00001,01/01/1991,05/01/1991
AGGIELAND A/C & HEATING INC,INACTIVE,3910 PARK HURST DR,"BRYAN, TX 77802",17429930823,00001,04/01/2001,12/31/2001
"AGGIELAND AESTHETICS, LLC",ACTIVE,1500 MAGLOTHIN CT,"BRYAN, TX 77802",32071099652,00001,01/01/2020,
AGGIELAND ALL BREED DOG GROOMING,INACTIVE,515 WAYSIDE DR,"BRYAN, TX 77802",32032924857,00002,04/17/1997,06/30/1997
AGGIELAND ALL BREED DOG GROOMING,INACTIVE,515 WAYSIDE DR,"BRYAN, TX 77802",32032924857,00001,04/01/1996,06/30/1996
AGGIELAND APPLIANCE REPAIR,INACTIVE,2409 BARAK LN,"BRYAN, TX 77802",32039113322,00004,08/31/2020,08/31/2020
AGGIELAND APPLIANCE REPAIR,INACTIVE,2409 BARAK LN,"BRYAN, TX 77802",32057288519,00001,09/20/2015,09/30/2023
AGGIELAND AUDIO,INACTIVE,3701 S TEXAS AVE,"BRYAN, TX 77802",32004868413,00001,02/01/1994,12/20/1994
AGGIELAND BATTERY,INACTIVE,3300 S TEXAS AVE,"BRYAN, TX 77802",32006587417,00002,05/24/1999,06/30/1999
AGGIELAND CARPET CLEANING,INACTIVE,4700 TIFFANY PARK CIR,"BRYAN, TX 77802",32018147002,00004,06/04/2019,
AGGIELAND CARPET CLEANING,INACTIVE,4700 TIFFANY PARK CIR,"BRYAN, TX 77802",32055070836,00001,09/15/2014,03/31/2019
AGGIELAND CBD,INACTIVE,2103 BRIAR OAKS DR,"BRYAN, TX 77802",32066912414,00001,04/25/2018,
AGGIELAND CELLULAR TUTORING,INACTIVE,2907 ELISE LN,"BRYAN, TX 77802",32033716179,00001,10/01/2007,12/31/2007
AGGIELAND CHICKEN 3 LLC,INACTIVE,3706 S TEXAS AVE,"BRYAN, TX 77802",32057830948,00001,07/25/2016,08/31/2017
"AGGIELAND CLIMATE CONTROL, INC.",ACTIVE,2605 BRIAR OAKS DR,"BRYAN, TX 77802",12027424758,00001,05/02/2005,
AGGIELAND COMPUTERS,INACTIVE,1203 SKRIVANEK DR,"BRYAN, TX 77802",32017572796,00001,06/20/2005,08/01/2007
AGGIELAND DISCOUNT AUTO REPAIR,INACTIVE,1805 BOONEVILLE UNIT 2,"BRYAN, TX 77802",32015400602,00007,11/01/1985,07/25/1986
AGGIELAND DISCOUNT AUTO REPAIR,INACTIVE,2903 VILLA MARIA,"BRYAN, TX 77802",32015400602,00006,03/01/1985,10/30/1985
AGGIELAND DISCOUNT AUTO REPAIR,INACTIVE,1403 BRIARCREST,"BRYAN, TX 77802",32015400602,00004,11/22/1982,02/28/1985
AGGIELAND DISCOUNT FURNITURE,INACTIVE,5505 SOMERFORD LN,"BRYAN, TX 77802",32029590612,00001,02/01/2000,06/30/2000
AGGIELAND EXTERIORS,ACTIVE,2303 BARAK LN,"BRYAN, TX 77802",32081582820,00001,08/25/2022,
AGGIELAND GROOMING,INACTIVE,515 WAYSIDE DR,"BRYAN, TX 77802",32009361851,00001,06/02/1997,06/30/1997
AGGIELAND JEWELRY REPAIR,INACTIVE,3512 HILLCREST,"BRYAN, TX 77802",32013356038,00001,09/06/1994,12/31/1994
AGGIELAND KIRBY REPAIR,INACTIVE,3607 S TEXAS AVE,"BRYAN, TX 77802",32042496813,00001,09/01/2010,04/30/2014
AGGIELAND LANDSCAPE & LAWN SERVICE,INACTIVE,304 MADELINE DR,"BRYAN, TX 77802",32007438305,00001,02/03/1994,12/30/2002
AGGIELAND MEDICAL,INACTIVE,2301 BROADMOOR DR APT 264,"BRYAN, TX 77802",32016046495,00001,10/21/2004,11/29/2004
AGGIELAND PERFORMANCE DIESEL & CUSTOMS,INACTIVE,3906 SIOUX CIR,"BRYAN, TX 77802",32044097874,00001,01/01/2012,12/31/2013
AGGIELAND PEST CONTROL,INACTIVE,2402 BROADMOOR BLDG A SUITE 105,"BRYAN, TX 77802",17426170266,00001,11/01/1991,08/01/1993
"AGGIELAND PIZZA, INC.",INACTIVE,4715 HERON LAKES CIR,"BRYAN, TX 77802",32038254796,00002,10/21/2013,05/31/2018
AGGIELAND PRINTING,INACTIVE,1673 BRIARCREST ARDAN SHOP CTR,"BRYAN, TX 77802",17424684490,00001,08/01/1987,12/31/1991
AGGIELAND QUALITY PREOWNED,INACTIVE,2104 E WM J BRYAN PKWY,"BRYAN, TX 77802",32020029321,00003,03/01/2015,07/01/2015
AGGIELAND QUALITY PREOWNED,INACTIVE,1900 S TEXAS AVE,"BRYAN, TX 77802",32020029321,00001,01/01/2008,12/31/2013
"AGGIELAND SPECTACLES, LLC",INACTIVE,2801 E 29TH ST STE 101,"BRYAN, TX 77802",32050409070,00002,05/01/2013,03/31/2020
AGGIELAND STAMP CO,INACTIVE,1103A E VILLA MARIA RD,"BRYAN, TX 77802",32008491238,00001,04/01/1992,09/30/1996
AGGIELAND STAMP COMPANY,INACTIVE,1103-A E VILLA MARIA RD,"BRYAN, TX 77802",32029876573,00003,10/01/1985,03/31/1992
AGGIELAND TEXACO,INACTIVE,2909 S TEXAS AVE STE B,"BRYAN, TX 77802",17423442320,00004,07/15/1999,06/26/2004
AGGIELAND TITLE COMPANY,INACTIVE,3740 COPPERFIELD DR STE 101,"BRYAN, TX 77802",17429858958,00002,01/01/2006,06/30/2016
AGGIELAND TITLE COMPANY,INACTIVE,3608 E 29TH ST STE 101,"BRYAN, TX 77802",17429858958,00001,04/01/2001,12/31/2005
"AGGIELAND TOT, LLC",ACTIVE,3817 HOLLY DR,"BRYAN, TX 77802",32057464102,00002,10/01/2018,
AGGIELAND YARD GREETINGS,INACTIVE,3501 SPRING LN,"BRYAN, TX 77802",32055414109,00001,10/16/2014,12/31/2019
AGGIESTITCHERS,ACTIVE,5614 HAYDUKE LN,"BRYAN, TX 77802",32020639558,00005,01/01/2025,
"AGN ENTERPRISES, LLC",INACTIVE,3405 OAK HOLLOW DR,"BRYAN, TX 77802",32043748576,00002,01/01/2017,12/31/2017
"AGN ENTERPRISES, LLC",INACTIVE,3405 OAK HOLLOW DR,"BRYAN, TX 77802",32043748576,00001,03/04/2011,12/31/2012
AGP ENERGY SERVICES LLC,INACTIVE,1716 BRIARCREST DR STE 334,"BRYAN, TX 77802",18430774002,00001,11/01/2019,
"AGS SCIENTIFIC, INC.",ACTIVE,2010 E VILLA MARIA RD STE C,"BRYAN, TX 77802",13310713360,00005,03/01/2024,
AIC INFORMATION CORPORATION,INACTIVE,1822 GREENFIELD PLZ STE B,"BRYAN, TX 77802",12006782929,00001,02/01/2004,12/31/2004
AICEDI LTD,INACTIVE,1822 GREENFIELD PLZ STE B,"BRYAN, TX 77802",12006784164,00001,10/01/2004,06/30/2006
AIM APPRAISAL SERVICES,INACTIVE,1111 BRIARCREST DR,"BRYAN, TX 77802",17424440505,00005,01/01/2012,12/25/2013
AIM APPRAISAL SERVICES,INACTIVE,1733 BRIARCREST DR,"BRYAN, TX 77802",17424440505,00002,09/25/1989,12/31/2011
AIM DEPOT,ACTIVE,1003 N EARL RUDDER FWY,"BRYAN, TX 77802",32044138306,00003,10/01/2019,
AIMEE ALLEN INTERIORS INC,INACTIVE,3608 E 29TH ST STE 205,"BRYAN, TX 77802",17423360753,00002,06/01/1998,04/30/2000
AIMEE ART & CRAFTS,INACTIVE,3503B CURTIS ST,"BRYAN, TX 77802",32012216415,00001,09/03/2003,09/30/2004
AIR CARE SERVICES,INACTIVE,3 OAK HOLLOW CIRCLE,"BRYAN, TX 77802",30113610494,00001,02/14/1990,01/01/1993
AIR INDUSTRIES,INACTIVE,706 INWOOD DR,"BRYAN, TX 77802",32028505207,00001,05/26/1999,03/31/2000
AJ COUTURE,INACTIVE,4050 PENDLETON DR APT 428,"BRYAN, TX 77802",32042696016,00001,10/01/2010,09/30/2011
AL-DAN HOLDING,INACTIVE,4150 PENDLETON DR APT 513,"BRYAN, TX 77802",32085692096,00001,10/01/2022,12/31/2023
AL'S FORMAL WEAR,INACTIVE,1103 VILLA MARIA,"BRYAN, TX 77802",30000450129,00015,10/01/1978,03/31/1979
AL'S FORMAL WEAR,INACTIVE,1103 VILLA MARIA,"BRYAN, TX 77802",17512898960,00019,07/01/1978,10/01/1978
ALAN'S CATERIG CO,INACTIVE,8 8/10 MI E OF CH ON HWY 30,"BRYAN, TX 77802",32031498986,00002,02/18/1987,12/31/1987
ALBERT HORELKA,INACTIVE,1905B PINE TREE DR,"BRYAN, TX 77802",32047863223,00001,05/06/2012,12/25/2013
ALBERT'S HAIR DESIGN,INACTIVE,1713 BROADMOOR DR STE 400,"BRYAN, TX 77802",32004590686,00004,04/01/2018,09/30/2018
ALBERT'S HAIR DESIGN,INACTIVE,1713 BROADMOOR DR STE 400,"BRYAN, TX 77802",32028508714,00005,10/01/2018,
ALBERTA'S ATTIC COLLECTIBLE DOLLS,INACTIVE,2620D PECAN RIDGE DR,"BRYAN, TX 77802",32029862904,00001,05/04/2000,10/31/2001
ALBERTSON'S #2796,INACTIVE,1901 S TEXAS AVE,"BRYAN, TX 77802",18201844349,00433,01/09/2002,07/30/2006
ALBERTSON'S EXPRESS #2796F,INACTIVE,1909A S TEXAS AVE,"BRYAN, TX 77802",18201844349,00434,01/09/2002,07/30/2006
ALBERTSON'S EXPRESS #2796F,INACTIVE,1909A S TEXAS AVE,"BRYAN, TX 77802",17419316645,00242,12/01/2001,07/30/2006
ALDEN DAILY,INACTIVE,2805 BRIARCREEK CT,"BRYAN, TX 77802",32092051864,00001,12/01/2023,
ALDI (TEXAS) L.L.C. #178,ACTIVE,1760 BRIARCREST DR,"BRYAN, TX 77802",32020223395,00106,10/01/2016,
ALEXANDER'S NAIL GALLERY,INACTIVE,3803A TEXAS AVE,"BRYAN, TX 77802",32030246725,00001,10/01/1992,03/31/1993
ALEXSYS SYSTEMS INC,INACTIVE,2402 BROADMOOR DR STE A103,"BRYAN, TX 77802",17427947316,00001,12/01/1996,12/31/1996
ALFIE'S FISH & CHIPS,INACTIVE,2700 TEXAS AVENUE,"BRYAN, TX 77802",17416485310,00001,10/16/1969,05/01/1971
ALFRED A MARTIN,INACTIVE,4500 CARTER CREEK PKWY STE 105,"BRYAN, TX 77802",32009882369,00002,01/01/1998,12/31/2020
ALFRED A MARTIN PC,INACTIVE,4500 CARTER CREEK PKY STE 105,"BRYAN, TX 77802",17425838970,00001,11/01/1990,12/31/1997
ALICE STEIN,INACTIVE,2506 BRIARWOOD CIR,"BRYAN, TX 77802",32008041181,00001,03/01/1995,12/25/2007
ALICE TREYBIG,INACTIVE,1316 GARDEN LANE,"BRYAN, TX 77802",32008962980,00001,10/01/1986,12/31/1991
ALICE'S ANGELS OF LOVE,INACTIVE,2605 E VILLA MARIA,"BRYAN, TX 77802",32027885006,00001,02/07/1995,03/31/1996
ALL ABOUT HAIR SALON,INACTIVE,3030 E 29TH ST STE 104,"BRYAN, TX 77802",32011796110,00001,07/15/2003,06/30/2006
ALL ABOUT LANDSCAPING,INACTIVE,520 WAYSIDE DR,"BRYAN, TX 77802",32060451104,00001,05/12/2016,12/31/2019
ALL AMERICAN CARPET CLEANING,INACTIVE,3700 BRIGHTON DR,"BRYAN, TX 77802",32014451986,00001,07/01/2003,12/31/2005
ALL AMERICAN EMBROIDERY,INACTIVE,1851 BRIARCREST DR,"BRYAN, TX 77802",17428083285,00002,04/01/2010,08/31/2011
ALL AMERICAN EMBROIDERY,INACTIVE,3735 E 29TH ST,"BRYAN, TX 77802",32001320186,00002,06/01/2008,06/30/2009
ALL AMERICAN EMBROIDERY,INACTIVE,1851 BRIARCREST DR,"BRYAN, TX 77802",32044778879,00001,08/03/2011,09/30/2015
ALL AMERICAN EMBROIDERY,INACTIVE,3735 E 29TH ST,"BRYAN, TX 77802",17428083285,00001,05/15/2009,05/31/2010
ALL AMERICAN EMBROIDERY AND BOUTIQUE,INACTIVE,3001 WILDFLOWER DR STE 711,"BRYAN, TX 77802",32058513386,00002,04/01/2016,
ALL AMERICAN INDUSTRIES INC,INACTIVE,701 AVONDALE,"BRYAN, TX 77802",30004554926,00001,10/01/1979,10/01/1979
"ALL AMERICAN MOTORSPORTS, LLC",INACTIVE,1918 S TEXAS AVE,"BRYAN, TX 77802",32037186080,00001,06/03/2008,12/31/2008
ALL AMERICAN SLEEP,INACTIVE,1673 BRIARCREST DR STE 108B,"BRYAN, TX 77802",12056637635,00007,09/01/2007,01/15/2009
ALL AMERICAN SLEEP & MATTRESS,INACTIVE,728 E VILLA MARIA RD,"BRYAN, TX 77802",17606042970,00003,01/15/2001,07/31/2004
ALL AMERNICAN SLEEP,INACTIVE,1673 B BRIANCREST #108,"BRYAN, TX 77802",17606042970,00004,08/01/2004,10/31/2007
ALL AROUND AIRCRAFT REPAIR,INACTIVE,1810 BRIAR OAKS DR,"BRYAN, TX 77802",32032581335,00001,04/01/1997,04/01/1997
ALL DIRECT DISTRIBUTION INC,INACTIVE,4103 S TEXAS AVE STE 220,"BRYAN, TX 77802",32001841421,00001,10/01/1999,03/31/2000
ALL HEART PHOTOGRAPHY,ACTIVE,4108 BEDFORD DR,"BRYAN, TX 77802",32034063969,00001,12/15/2015,
ALL PHONE TOYS,INACTIVE,3600 S TEXAS AVE STE 100,"BRYAN, TX 77802",17109402481,00005,10/15/2006,03/31/2017
ALL PHONE TOYS,ACTIVE,3600 S TEXAS AVE STE 100,"BRYAN, TX 77802",32005759884,00009,04/01/2017,
ALL STAR AUDIO INC,INACTIVE,3601 E 29TH,"BRYAN, TX 77802",17418599167,00013,06/01/1983,08/31/1985
ALL STAR OFFICIALS SUPPLY,INACTIVE,730 E VILLA MARIA RD,"BRYAN, TX 77802",32022068020,00001,07/16/1993,02/28/1998
ALL STAR PEST CONTROL,ACTIVE,2812 ALLEN RIDGE DR,"BRYAN, TX 77802",32033714273,00003,07/01/2015,
ALL THAT JAZZ,INACTIVE,3801 E 29TH ST,"BRYAN, TX 77802",32010931569,00002,10/01/2005,01/15/2009
ALL THAT JAZZ,INACTIVE,3817 E 29TH ST,"BRYAN, TX 77802",32010931569,00001,04/28/2003,01/01/2007
ALL THINGS ITALIA,INACTIVE,1101 RUSKIN DR,"BRYAN, TX 77802",32008648894,00009,05/01/2021,10/31/2021
ALL THINGS SHOES LLC,INACTIVE,2301 BROADMOOR DR APT 259,"BRYAN, TX 77802",32093211889,00001,02/06/2024,
ALLAN T KRAFT,INACTIVE,3202 S TEXAS AVE,"BRYAN, TX 77802",32025751598,00002,10/01/1989,12/31/1990
ALLEN ACADEMY,INACTIVE,3201 FM 158,"BRYAN, TX 77802",17418211938,00002,07/01/1990,12/31/2005
ALLEN BLIND & DRAPERY INC,INACTIVE,3812 S TEXAS AVENUE,"BRYAN, TX 77802",17422096481,00001,01/01/1982,03/31/1986
ALLEN OLDSMOBILE-CADILLAC INC,INACTIVE,2401 S TEXAS AVE,"BRYAN, TX 77802",17416694861,00001,07/01/1970,03/31/1997
ALLEN TIRE CO,INACTIVE,2920-G EAST BY PASS,"BRYAN, TX 77802",32005162600,00002,07/01/1985,08/31/1986
ALLEN TIRE CO,INACTIVE,2114-SUITE C BOONVILLE RD,"BRYAN, TX 77802",32005162600,00001,06/13/1984,06/30/1985
ALLEN WELDING,INACTIVE,3015 RED ROBIN LOOP,"BRYAN, TX 77802",32005239457,00001,05/23/1984,05/01/1989
ALLIANCE INTERACTIVE SOFTWARE INC,INACTIVE,904 BRIAR BEND CT,"BRYAN, TX 77802",16504594397,00001,04/01/1994,12/31/1996
ALLIED RENT-ALL,INACTIVE,3030 S TEXAS AVE,"BRYAN, TX 77802",17423535107,00001,05/01/1985,08/31/2001
ALLIES ATTIC,INACTIVE,2000B E 29TH ST,"BRYAN, TX 77802",32000288194,00001,11/25/1997,06/24/1999
ALLIS GROOMING SALON,INACTIVE,3141 BRIARCREST DR STE 526,"BRYAN, TX 77802",32074443121,00001,06/09/2020,09/26/2021
ALLRED MOTOR COMPANY INCORPORATED,INACTIVE,1803 S TEXAS AVE,"BRYAN, TX 77802",17425990151,00003,01/01/1996,12/31/2010
ALLTRAN BRYAN FINANCIAL,INACTIVE,4001 E 29TH ST STE 130,"BRYAN, TX 77802",17420288817,00003,03/01/2022,08/11/2023
ALLURE SALON,INACTIVE,3808B S TEXAS AVE,"BRYAN, TX 77802",32009274682,00001,11/20/2002,10/20/2013
ALLY JOE PHOTOGRAPHY,ACTIVE,2524 WILLOW BEND DR,"BRYAN, TX 77802",32072556932,00002,11/01/2022,
ALMA MATER QUILTS,INACTIVE,1102 RUSKIN DR,"BRYAN, TX 77802",32055911781,00001,12/22/2014,10/01/2016
ALMARCO CUSTARD,ACTIVE,930 N EARL RUDDER FWY,"BRYAN, TX 77802",32047694511,00001,06/12/2012,
ALPHA AND OMEGA PIANO SERVICE,INACTIVE,2106 ELMWOOD DR,"BRYAN, TX 77802",32028091174,00001,01/03/1998,12/25/1998
ALPHA AQUATICS INC,INACTIVE,2904 HILLSIDE DR,"BRYAN, TX 77802",14316653204,00003,01/01/1997,06/30/1998
ALPHA ENGINEERING SERVICES,INACTIVE,4001 E 29TH ST # 170H&J,"BRYAN, TX 77802",32006684099,00001,10/03/1997,12/31/2004
ALPHA1 COMMUNICATIONS,INACTIVE,1313A BRIARCREST DR,"BRYAN, TX 77802",17427620665,00001,07/01/1996,06/30/2015
ALTA GRAPHICS,INACTIVE,720 N ROSEMARY DR,"BRYAN, TX 77802",32022385168,00001,06/10/1992,12/31/1994
ALTAIRIS SYSTEMS INC,INACTIVE,2300 BROADMOOR #8,"BRYAN, TX 77802",17425173089,00002,04/01/1990,01/01/1991
"ALTEGRITY RISK INTERNTIONAL, INC.",INACTIVE,1716 BRIARCREST DR STE 300,"BRYAN, TX 77802",32041309256,00001,02/01/2010,09/30/2011
ALTERATION STATION,INACTIVE,4006 STILLMEADOW DR,"BRYAN, TX 77802",32028677188,00002,07/01/1997,03/30/2001
ALTERATIONS BY CHARLOTTE,INACTIVE,1673 BRIARCREST DR SUITE B-106,"BRYAN, TX 77802",32028677188,00001,06/01/1995,06/16/1997
ALTERNATIVE PEST AND TURF SOLUTIONS,INACTIVE,4825 ALDINE DR,"BRYAN, TX 77802",32043006223,00002,06/01/2013,12/31/2014
ALTON LEWIS THORTON,INACTIVE,305 S GORDON ST,"BRYAN, TX 77802",32027963639,00001,01/01/1994,12/31/1994
ALTRUITEES,INACTIVE,2511 TOWERING OAKS DR,"BRYAN, TX 77802",32086936609,00001,11/25/2022,
AM PM PHARMACY,INACTIVE,3820 S TEXAS AVENUE,"BRYAN, TX 77802",30006913971,00001,02/10/1983,07/01/1983
AMA TOWING,INACTIVE,4709 TIFFANY PARK CIR,"BRYAN, TX 77802",32041616791,00001,04/12/2010,12/31/2011
"AMANDA COLBORN ILLUSTRATION, LLC",ACTIVE,2507 PECAN RIDGE DR APT C,"BRYAN, TX 77802",32097453099,00001,12/27/2024,
AMANI HAIR SALON,INACTIVE,1713 BROADMOOR DR STE 400,"BRYAN, TX 77802",32044748302,00001,08/01/2011,12/31/2013
AMATI SALON,INACTIVE,3100 WILDFLOWER DR STE 304,"BRYAN, TX 77802",32075771140,00001,09/28/2020,09/30/2021
AMAZING CRAFTERS,INACTIVE,4103 MEADOWWOOD DR,"BRYAN, TX 77802",32043297764,00001,10/27/2010,12/25/2018
AMAZING SPACE,INACTIVE,3009 GLENEAGLES CT,"BRYAN, TX 77802",32009452999,00008,10/01/2011,12/31/2011
AMAZING SPACE,INACTIVE,2906 BRIARCREEK CT,"BRYAN, TX 77802",32009452999,00007,01/01/2003,09/30/2011
AMBER E SIMMONS,INACTIVE,2905 OAKSIDE DR,"BRYAN, TX 77802",32093130170,00001,01/01/2023,12/31/2023
AMBER'S FOOD MART,INACTIVE,3500 E 29TH ST,"BRYAN, TX 77802",17604499032,00001,11/15/1994,10/24/1998
AMBERDAWN COLLECTION,INACTIVE,6017 WALDHAM GROVE LN,"BRYAN, TX 77802",32031684155,00003,03/12/1997,12/31/1998
AMBIENCE,INACTIVE,4417 NOTTINGHAM LN,"BRYAN, TX 77802",17427404904,00002,07/01/1995,12/31/2010
"AMEN GLASS, LLC",INACTIVE,3600 E 29TH ST,"BRYAN, TX 77802",32055163326,00004,05/01/2018,11/30/2018
AMEN SHOWERS AND GLASS,INACTIVE,4050 PENDLETON DR APT 412,"BRYAN, TX 77802",32073707765,00001,03/11/2020,
AMERICA'S BEST VALUE INN & SUITES,INACTIVE,1601 S TEXAS AVE,"BRYAN, TX 77802",12011561607,00001,09/01/2004,04/13/2007
AMERICAN BATH TOWELS LLC,ACTIVE,801 DELLWOOD ST STE 100-287,"BRYAN, TX 77802",32078280537,00001,04/06/2021,
AMERICAN BOX & CONTAINER CO,INACTIVE,3723 E 29TH ST,"BRYAN, TX 77802",32028316316,00004,07/28/1995,12/31/2001
AMERICAN BOX & CONTAINER CO.,INACTIVE,3708 E 29TH ST,"BRYAN, TX 77802",12600301977,00002,01/01/2002,12/31/2002
AMERICAN CABLEVISION OF HOOD,INACTIVE,1111 BRIARCREST DRIVE STE 300,"BRYAN, TX 77802",17424125684,00001,02/01/1987,02/01/1987
AMERICAN COMPUTER DEVELOPMENT INC,INACTIVE,1735 BRIARCREST DR #20,"BRYAN, TX 77802",17421190483,00001,07/14/1980,12/31/1983
AMERICAN DANCE PORTRAITS AND VIDEO,INACTIVE,3000 BROADMOOR,"BRYAN, TX 77802",32004977271,00002,09/17/1985,09/17/1985
AMERICAN DEER FOUNDATION - BUCKMASTERS,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",17430068530,00001,08/22/2006,08/22/2006
AMERICAN DREAMS DISCOUNTERS,INACTIVE,1525 E 29TH ST APT 904,"BRYAN, TX 77802",32031727053,00001,01/08/1996,09/30/1996
AMERICAN FIRE & SAFETY INC,INACTIVE,1412 TEXAS,"BRYAN, TX 77802",17422165955,00004,01/01/1982,04/01/1992
"AMERICAN FREIGHT, INC.",ACTIVE,3125 S TEXAS AVE STE 1500,"BRYAN, TX 77802",32061777218,00011,06/26/2018,
AMERICAN HANDICRAFTS CO,INACTIVE,701 VILLA MARIA RD,"BRYAN, TX 77802",17510489127,00032,07/01/1972,06/30/1974
AMERICAN HEART ASSOCIATION,INACTIVE,3130 E 29TH ST B-130,"BRYAN, TX 77802",17412221321,00017,01/01/1988,12/30/1993
AMERICAN HEART ASSOCIATION,INACTIVE,3833 S TEXAS AVE STE 216,"BRYAN, TX 77802",17412221321,00033,01/01/1994,09/03/1998
AMERICAN HEART ASSOCIATION INC,ACTIVE,3833 S TEXAS AVE STE 216,"BRYAN, TX 77802",11356137973,00041,09/04/1998,
AMERICAN HOMEPATIENT,INACTIVE,3703 E 29TH ST,"BRYAN, TX 77802",16212988352,00081,09/01/2008,08/01/2013
AMERICAN HOMEPATIENT,INACTIVE,4001 E 29TH ST STE 150,"BRYAN, TX 77802",16212988352,00067,06/26/2003,09/08/2008
AMERICAN HOMEPATIENT,INACTIVE,2014 E 29TH ST,"BRYAN, TX 77802",16212988352,00058,10/01/1999,12/31/1999
AMERICAN HOMEPATIENT,INACTIVE,2014EAST 29TH STREET,"BRYAN, TX 77802",16212988352,00030,03/01/1999,06/26/2003
AMERICAN HOMEPATIENT,INACTIVE,2014 E 29TH ST,"BRYAN, TX 77802",17104577386,00007,06/07/1985,06/30/1999
"AMERICAN HOMEPATIENT, INC.",INACTIVE,1871 BRIARCREST DR,"BRYAN, TX 77802",16212988352,00093,09/01/2013,11/01/2024
"AMERICAN LUBE CENTER - BRYAN, LLC",INACTIVE,1621 BRIARCREST DR,"BRYAN, TX 77802",32039326635,00001,06/01/2009,09/13/2016
AMERICAN LUBE CENTER - COLLEGE STATION,INACTIVE,1791 BRIARCREST DR,"BRYAN, TX 77802",32039218105,00002,06/01/2009,08/01/2009
"AMERICAN LUBE CENTER - 2510, LLC",INACTIVE,2510 S TEXAS AVE,"BRYAN, TX 77802",32043508228,00001,03/01/2011,02/28/2019
"AMERICAN LUBE CENTERS, LLC",INACTIVE,3501 S TEXAS AVE STE 300,"BRYAN, TX 77802",32039218105,00003,05/01/2015,12/31/2020
AMERICAN PAY - TEL,INACTIVE,INT FM 1179 & OAK FOREST DR,"BRYAN, TX 77802",32005144897,00001,07/01/1984,03/31/1987
AMERICAN PLUMBING COMPANY,ACTIVE,2300 W BRIARGATE DR,"BRYAN, TX 77802",32072659116,00001,02/01/2020,
AMERICAN RED CROSS - BRAZOS VALLEY CHAPTER,INACTIVE,4244 HWY 156,"BRYAN, TX 77802",17411689262,00011,10/01/2004,12/31/2006
AMERICAN RED CROSS-  BRAZOS VALLEY CHAPTER,INACTIVE,4244 BOONVILLE RD,"BRYAN, TX 77802",17411689262,00014,01/01/2007,12/31/2009
AMERICAN SLEEP,INACTIVE,1673 BRIARCREST DR STE 1088,"BRYAN, TX 77802",32038476951,00001,12/08/2008,11/30/2018
AMERICAN SPEEDY PRINTING CENTER OF BRYAN TX,INACTIVE,3729 EAST 29TH ST,"BRYAN, TX 77802",32021676369,00003,08/01/1987,01/01/1993
AMERICAN STOCK HORSE ASSOCIATION INC,INACTIVE,3100 BARAK LN,"BRYAN, TX 77802",32034563224,00001,03/25/2010,03/25/2010
AMERICAN STUDIOS INC,INACTIVE,2200 BRIARCREST DR,"BRYAN, TX 77802",15620024644,00112,08/01/1997,06/30/2000
AMERICAN STUDIOS INC,INACTIVE,2200 BRIARCREST DR,"BRYAN, TX 77802",15617583214,00010,10/01/1993,07/31/1997
AMERICAN TITLE COMPANY OF BRAZOS COUNTY,INACTIVE,3608 E 29TH ST STE 101,"BRYAN, TX 77802",17418492538,00003,01/01/1990,12/31/2001
AMERITEX AUCTIONS,INACTIVE,845 N ROSEMARY DR,"BRYAN, TX 77802",32010262890,00004,02/01/2005,12/25/2015
AMISH FURNITURE FOR GENERATIONS,INACTIVE,4001 E 29TH ST STE 82,"BRYAN, TX 77802",32009420640,00001,01/01/2003,06/30/2012
AMODA,INACTIVE,4050 PENDLETON DR APT 827,"BRYAN, TX 77802",32094685719,00001,06/21/2024,09/30/2024
AMPLIFY SCIENTIFIC,INACTIVE,905 MITCHELL ST,"BRYAN, TX 77802",32059545247,00001,03/01/2016,06/30/2016
AMTS INCORPORATED,INACTIVE,3600 E 29TH ST,"BRYAN, TX 77802",17428812642,00001,10/01/1998,12/31/1999
AMWEL INTERNATIONAL,INACTIVE,2807 HILLSIDE DR,"BRYAN, TX 77802",32032929179,00002,07/01/1998,10/24/1998
AMY CASAS PHOTOGRAPHY,INACTIVE,1805 RICHMOND AVE,"BRYAN, TX 77802",32029962613,00001,04/13/2007,
AMY'S KITCHEN,INACTIVE,505 WAYSIDE DR APT 4,"BRYAN, TX 77802",32064139762,00001,06/26/2017,07/31/2017
AMY'S PARTY PLANNING,INACTIVE,4401 KIRKWOOD DR,"BRYAN, TX 77802",32014299393,00001,02/16/2004,12/31/2011
